id,listing_url,host_id,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
1328159,https://www.airbnb.com/rooms/1328159,7207028,https://www.airbnb.com/users/show/7207028,6/30/13,within an hour,100%,100%,f,1,1,t,t,98126,47.56458427,-122.3663091,t,House,Private room,2,2.5,1,1,Real Bed,,49.00,,,,10.00,1,$10.00 ,1,21,t,30,49,79,354,1/4/16,57,7/17/13,12/5/15,98,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,1.9
5838129,https://www.airbnb.com/rooms/5838129,30308997,https://www.airbnb.com/users/show/30308997,3/30/15,within an hour,100%,100%,t,1,1,t,t,98126,47.56587379,-122.3683025,t,House,Private room,2,1,1,1,Real Bed,,65.00,,,,25.00,1,$15.00 ,1,7,t,0,0,5,5,1/4/16,17,8/7/15,12/13/15,96,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,3.38
9664395,https://www.airbnb.com/rooms/9664395,15060327,https://www.airbnb.com/users/show/15060327,5/3/14,within a few hours,100%,100%,f,1,1,t,t,98126,47.56557207,-122.3704203,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,,50.00,298.00,,600.00,20.00,1,$0.00 ,1,1125,t,4,12,16,16,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
4681687,https://www.airbnb.com/rooms/4681687,1304769,https://www.airbnb.com/users/show/1304769,10/17/11,within an hour,100%,100%,f,1,1,t,t,98126,47.55766,-122.3760669,t,House,Entire home/apt,2,1,0,1,Real Bed,,58.00,,,,29.00,1,$0.00 ,1,1125,t,15,45,75,350,1/4/16,41,1/1/15,12/21/15,91,10,9,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,1,3.33
4264012,https://www.airbnb.com/rooms/4264012,1355886,https://www.airbnb.com/users/show/1355886,10/31/11,within a few hours,100%,100%,f,2,2,t,t,98106,47.55816053,-122.3611966,t,House,Private room,2,1.5,1,1,Real Bed,,55.00,,,100.00,,1,$0.00 ,1,1125,t,29,59,89,364,1/4/16,43,10/7/14,1/1/16,93,9,10,10,10,9,9,f,,WASHINGTON,t,moderate,f,f,2,2.84
445199,https://www.airbnb.com/rooms/445199,2211872,https://www.airbnb.com/users/show/2211872,4/24/12,N/A,N/A,N/A,t,1,1,t,f,98106,47.56965759,-122.3617113,t,House,Entire home/apt,5,1,2,3,Real Bed,,129.00,600.00,2200.00,300.00,89.00,2,$15.00 ,2,180,t,0,0,0,0,1/4/16,84,6/18/12,11/1/15,98,10,10,10,10,9,10,f,,WASHINGTON,t,moderate,t,t,1,1.94
7514366,https://www.airbnb.com/rooms/7514366,22257381,https://www.airbnb.com/users/show/22257381,10/7/14,within a few hours,100%,100%,f,1,1,t,t,98126,47.56853475,-122.3706387,t,Apartment,Entire home/apt,3,1,2,2,Real Bed,,95.00,600.00,1800.00,,50.00,1,$0.00 ,1,1125,t,0,30,60,335,1/4/16,5,9/29/15,12/10/15,100,10,9,10,10,9,10,f,,WASHINGTON,f,flexible,f,f,1,1.53
5236979,https://www.airbnb.com/rooms/5236979,27101877,https://www.airbnb.com/users/show/27101877,2/2/15,within an hour,100%,100%,f,1,1,t,t,98106,47.56188277,-122.3654894,t,House,Private room,3,1,1,2,Real Bed,,49.00,,,,24.00,1,$15.00 ,2,14,t,20,50,75,159,1/4/16,36,2/17/15,12/21/15,96,10,10,10,10,9,10,f,,WASHINGTON,f,strict,f,f,1,3.35
8555304,https://www.airbnb.com/rooms/8555304,2373847,https://www.airbnb.com/users/show/2373847,5/14/12,within a day,88%,100%,f,2,2,t,t,98106,47.55781911,-122.3634824,t,House,Private room,2,1,1,1,Real Bed,,85.00,575.00,1400.00,,10.00,1,$0.00 ,1,1125,t,18,48,78,353,1/4/16,1,11/15/15,11/15/15,80,10,6,10,10,10,10,f,,WASHINGTON,f,flexible,t,t,2,0.59
8847951,https://www.airbnb.com/rooms/8847951,10952526,https://www.airbnb.com/users/show/10952526,1/1/14,within a day,90%,100%,f,1,1,t,f,98106,47.56836519,-122.3568601,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,,100.00,450.00,1450.00,500.00,35.00,2,$20.00 ,2,1125,t,0,0,27,116,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
3124383,https://www.airbnb.com/rooms/3124383,13643895,https://www.airbnb.com/users/show/13643895,3/28/14,within an hour,100%,100%,f,2,2,t,t,98115,47.69608597,-122.3182499,t,Apartment,Private room,2,1,1,1,Real Bed,,59.00,390.00,1590.00,,25.00,1,$0.00 ,2,1125,t,0,28,58,329,1/4/16,22,8/1/14,12/3/15,95,10,9,10,10,9,10,f,,WASHINGTON,f,flexible,f,f,1,1.26
5863446,https://www.airbnb.com/rooms/5863446,20331331,https://www.airbnb.com/users/show/20331331,8/20/14,within an hour,100%,100%,f,3,3,t,t,98125,47.70259246,-122.3228265,t,House,Private room,2,1,1,1,Real Bed,,55.00,480.00,1250.00,,30.00,1,$5.00 ,1,1125,t,0,7,37,312,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,3,
9155422,https://www.airbnb.com/rooms/9155422,12328574,https://www.airbnb.com/users/show/12328574,2/17/14,a few days or more,40%,100%,f,1,1,t,t,98115,47.69345322,-122.3076559,t,House,Private room,1,1,1,1,Real Bed,,55.00,350.00,1000.00,,,1,$0.00 ,1,1125,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
5047188,https://www.airbnb.com/rooms/5047188,25465256,https://www.airbnb.com/users/show/25465256,1/1/15,within a day,80%,100%,f,2,2,t,t,98125,47.70707191,-122.3194811,t,Apartment,Private room,2,1,1,1,Real Bed,,51.00,,,,,1,$0.00 ,1,1125,t,30,60,90,365,1/4/16,2,2/4/15,3/7/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,2,0.18
5825701,https://www.airbnb.com/rooms/5825701,4181260,https://www.airbnb.com/users/show/4181260,11/18/12,within a few hours,100%,100%,t,2,2,t,t,98115,47.69494908,-122.3198879,t,House,Entire home/apt,8,2,4,4,Real Bed,,200.00,,5200.00,500.00,125.00,6,$20.00 ,2,29,t,16,46,76,342,1/4/16,30,4/22/15,1/1/16,98,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,2,3.49
5499882,https://www.airbnb.com/rooms/5499882,13024859,https://www.airbnb.com/users/show/13024859,3/11/14,within an hour,100%,100%,t,2,2,t,t,98115,47.69468715,-122.3064821,t,Apartment,Entire home/apt,5,1,2,2,Real Bed,,100.00,800.00,3000.00,,50.00,1,$0.00 ,1,1125,t,0,0,6,273,1/4/16,37,3/28/15,9/8/15,96,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,2,3.92
7529124,https://www.airbnb.com/rooms/7529124,39456755,https://www.airbnb.com/users/show/39456755,7/24/15,within a few hours,90%,100%,f,1,1,t,t,98115,47.69621747,-122.3157649,t,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,79.00,499.00,1500.00,195.00,,1,$0.00 ,1,1125,t,9,30,59,59,1/4/16,20,9/25/15,12/26/15,97,10,10,10,10,9,10,f,,WASHINGTON,f,flexible,f,f,1,5.88
7995944,https://www.airbnb.com/rooms/7995944,20435133,https://www.airbnb.com/users/show/20435133,8/23/14,within an hour,100%,100%,f,1,1,t,t,98115,47.69818838,-122.316241,t,House,Entire home/apt,2,1,1,1,Real Bed,,90.00,600.00,2500.00,100.00,20.00,2,$20.00 ,1,30,t,17,47,77,352,1/4/16,25,8/31/15,12/31/15,96,10,10,10,10,9,9,f,,WASHINGTON,f,flexible,f,f,1,5.91
5538874,https://www.airbnb.com/rooms/5538874,10590193,https://www.airbnb.com/users/show/10590193,12/12/13,within an hour,100%,100%,t,2,2,t,t,98125,47.70438255,-122.3221015,t,Apartment,Shared room,1,1,1,1,Futon,,30.00,200.00,,100.00,75.00,1,$25.00 ,2,10,t,0,0,1,276,1/4/16,3,5/28/15,9/12/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,2,0.41
4941356,https://www.airbnb.com/rooms/4941356,25465256,https://www.airbnb.com/users/show/25465256,1/1/15,within a day,80%,100%,f,2,2,t,t,98125,47.70683597,-122.3215852,t,Apartment,Shared room,1,1,1,1,Futon,,35.00,,,,,1,$0.00 ,1,1125,t,29,59,88,88,1/4/16,16,1/6/15,12/16/15,89,9,9,9,9,9,9,f,,WASHINGTON,f,flexible,f,f,2,1.32
7679928,https://www.airbnb.com/rooms/7679928,11244730,https://www.airbnb.com/users/show/11244730,1/12/14,within a day,100%,N/A,f,1,1,t,t,98115,47.69429336,-122.3125602,t,House,Private room,2,1,1,1,Real Bed,,45.00,280.00,900.00,,5.00,1,$0.00 ,1,1125,t,1,27,57,146,1/4/16,3,8/8/15,9/14/15,87,9,9,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.6
10385,https://www.airbnb.com/rooms/10385,35749,https://www.airbnb.com/users/show/35749,9/2/09,within a day,100%,100%,f,6,6,t,t,98115,47.69571858,-122.3119439,t,House,Private room,2,,1,1,Real Bed,,60.00,330.00,1350.00,,30.00,1,$0.00 ,2,60,t,30,60,90,365,1/4/16,74,10/2/09,10/9/15,94,10,10,9,10,9,10,f,,WASHINGTON,f,moderate,f,f,5,0.97
4507137,https://www.airbnb.com/rooms/4507137,23372237,https://www.airbnb.com/users/show/23372237,11/5/14,N/A,N/A,N/A,f,1,1,t,f,98115,47.69833121,-122.3215742,t,Tent,Private room,1,0,1,1,Airbed,,50.00,,,,,1,$0.00 ,1,1125,t,0,0,0,0,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
7653539,https://www.airbnb.com/rooms/7653539,12197530,https://www.airbnb.com/users/show/12197530,2/13/14,N/A,N/A,N/A,f,2,2,t,t,98125,47.70765877,-122.3216281,t,Apartment,Entire home/apt,5,1,1,3,Real Bed,,95.00,850.00,,,60.00,2,$15.00 ,1,7,t,30,60,90,365,1/4/16,3,8/5/15,9/9/15,87,9,9,9,9,9,9,f,,WASHINGTON,t,strict,f,f,1,0.59
5863558,https://www.airbnb.com/rooms/5863558,20331331,https://www.airbnb.com/users/show/20331331,8/20/14,within an hour,100%,100%,f,3,3,t,t,98125,47.70394953,-122.3228861,t,House,Private room,2,1,1,1,Real Bed,,64.00,375.00,1199.00,,18.00,1,$10.00 ,1,1125,t,0,7,37,312,1/4/16,3,6/30/15,9/1/15,93,9,8,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,3,0.48
8472954,https://www.airbnb.com/rooms/8472954,6561632,https://www.airbnb.com/users/show/6561632,5/24/13,within a few hours,100%,100%,f,2,2,t,t,98115,47.70006849,-122.3060172,t,House,Private room,4,1,1,2,Futon,,51.00,360.00,1350.00,,,2,$14.00 ,1,1125,t,30,60,90,365,1/4/16,3,9/30/15,12/3/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.93
7952930,https://www.airbnb.com/rooms/7952930,26322633,https://www.airbnb.com/users/show/26322633,1/18/15,within an hour,100%,100%,f,1,1,t,f,98125,47.70388275,-122.315893,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,75.00,536.00,1890.00,,10.00,1,$0.00 ,2,30,t,30,60,90,359,1/4/16,12,8/23/15,11/8/15,92,10,9,9,10,10,10,f,,WASHINGTON,t,flexible,f,f,1,2.67
8556665,https://www.airbnb.com/rooms/8556665,42724337,https://www.airbnb.com/users/show/42724337,8/27/15,within a few hours,90%,100%,f,1,1,t,t,98125,47.70343743,-122.3257071,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,,94.00,,2600.00,100.00,70.00,3,$15.00 ,2,1125,t,0,0,1,276,1/4/16,6,10/7/15,12/3/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,2
5500752,https://www.airbnb.com/rooms/5500752,13024859,https://www.airbnb.com/users/show/13024859,3/11/14,within an hour,100%,100%,t,2,2,t,t,98115,47.69349292,-122.3063257,t,House,Entire home/apt,2,1,1,1,Real Bed,,100.00,,,100.00,45.00,1,$0.00 ,3,1125,t,29,59,89,178,1/4/16,4,6/14/15,8/16/15,100,9,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,2,0.59
9048029,https://www.airbnb.com/rooms/9048029,46719179,https://www.airbnb.com/users/show/46719179,10/16/15,within a day,50%,N/A,f,1,1,t,f,98125,47.70746502,-122.3194769,f,Apartment,Entire home/apt,3,1,1,2,Airbed,,90.00,,,,125.00,1,$0.00 ,1,1125,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
4423130,https://www.airbnb.com/rooms/4423130,22960405,https://www.airbnb.com/users/show/22960405,10/25/14,within an hour,90%,100%,f,1,1,t,f,98115,47.69741761,-122.3247524,t,House,Private room,3,1,1,2,Real Bed,,69.00,,,,10.00,1,$20.00 ,1,1125,t,23,53,83,358,1/4/16,27,12/28/14,1/2/16,93,9,10,10,10,9,10,f,,WASHINGTON,t,moderate,f,f,1,2.17
8473056,https://www.airbnb.com/rooms/8473056,6561632,https://www.airbnb.com/users/show/6561632,5/24/13,within a few hours,100%,100%,f,2,2,t,t,98115,47.69997817,-122.3077379,t,House,Entire home/apt,8,1,3,3,Real Bed,,139.00,,,,10.00,2,$0.00 ,1,1125,t,0,3,33,308,1/4/16,2,9/28/15,12/28/15,90,10,8,9,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.61
2071305,https://www.airbnb.com/rooms/2071305,10590193,https://www.airbnb.com/users/show/10590193,12/12/13,within an hour,100%,100%,t,2,2,t,t,98125,47.70437884,-122.3208569,t,Apartment,Private room,1,1,1,1,Real Bed,,55.00,200.00,690.00,200.00,75.00,1,$25.00 ,3,90,t,0,0,0,212,1/4/16,11,6/22/14,12/5/15,100,10,10,10,10,9,10,f,,WASHINGTON,f,strict,f,f,2,0.59
817115,https://www.airbnb.com/rooms/817115,247975,https://www.airbnb.com/users/show/247975,9/28/10,within an hour,100%,100%,f,2,2,t,t,98115,47.69445217,-122.325819,t,Camper/RV,Entire home/apt,3,1,1,1,Real Bed,,50.00,320.00,1250.00,,20.00,2,$10.00 ,2,1125,t,16,46,70,341,1/4/16,121,12/15/12,12/20/15,93,10,9,10,10,9,9,f,,WASHINGTON,f,moderate,t,t,2,3.25
6895132,https://www.airbnb.com/rooms/6895132,36130869,https://www.airbnb.com/users/show/36130869,6/18/15,within a day,100%,100%,f,1,1,t,f,98115,47.69872252,-122.3113466,f,House,Private room,3,1,1,1,Real Bed,,120.00,,,100.00,50.00,1,$15.00 ,2,8,t,21,51,81,356,1/4/16,4,6/21/15,9/27/15,100,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,1,0.61
8255196,https://www.airbnb.com/rooms/8255196,21889765,https://www.airbnb.com/users/show/21889765,9/28/14,within a day,100%,N/A,f,1,1,t,f,98115,47.69316559,-122.3061286,t,Apartment,Private room,2,2,1,2,Real Bed,,59.00,,,,,1,$0.00 ,1,1125,t,30,60,90,365,1/4/16,4,9/21/15,10/18/15,80,10,8,10,10,9,10,f,,WASHINGTON,f,strict,f,f,1,1.13
5051529,https://www.airbnb.com/rooms/5051529,26003146,https://www.airbnb.com/users/show/26003146,1/12/15,within a day,60%,100%,f,3,3,t,f,98115,47.69288726,-122.3077962,t,Apartment,Entire home/apt,8,2,3,3,Real Bed,,135.00,875.00,3450.00,300.00,90.00,1,$0.00 ,3,365,t,20,35,62,305,1/4/16,10,3/8/15,11/29/15,96,10,10,10,9,9,10,f,,WASHINGTON,f,strict,f,f,2,0.99
5337848,https://www.airbnb.com/rooms/5337848,27663401,https://www.airbnb.com/users/show/27663401,2/12/15,within an hour,100%,100%,t,1,1,t,t,98125,47.70054292,-122.3174116,t,House,Entire home/apt,2,1,1,1,Real Bed,,110.00,815.00,,,20.00,1,$0.00 ,2,29,t,26,56,86,170,1/4/16,37,3/22/15,12/1/15,99,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,3.84
20868,https://www.airbnb.com/rooms/20868,35749,https://www.airbnb.com/users/show/35749,9/2/09,within a day,100%,100%,f,6,6,t,t,98115,47.69538567,-122.3130749,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,,137.00,,,,40.00,6,$0.00 ,2,60,t,30,53,83,358,1/4/16,91,6/18/10,11/29/15,94,10,10,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,5,1.35
8385444,https://www.airbnb.com/rooms/8385444,44186779,https://www.airbnb.com/users/show/44186779,9/14/15,within an hour,100%,100%,f,1,1,t,t,98115,47.69310154,-122.3086307,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,67.00,,,250.00,20.00,2,$25.00 ,1,30,t,15,30,60,335,1/4/16,6,10/11/15,12/5/15,93,10,9,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,2.09
637326,https://www.airbnb.com/rooms/637326,3178016,https://www.airbnb.com/users/show/3178016,8/6/12,within a few hours,100%,100%,t,1,1,t,t,98115,47.69154323,-122.327288,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,550,110.00,675.00,2455.00,,40.00,2,$25.00 ,2,30,t,30,60,90,365,1/4/16,18,5/22/15,1/2/16,97,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,2.37
6557767,https://www.airbnb.com/rooms/6557767,34297010,https://www.airbnb.com/users/show/34297010,5/26/15,within a few hours,80%,100%,t,1,1,t,f,98125,47.70396492,-122.3207612,t,Condominium,Private room,2,1,1,1,Real Bed,,65.00,535.00,1675.00,,15.00,1,$0.00 ,1,1125,t,28,58,88,362,1/4/16,33,5/29/15,10/8/15,95,10,10,10,10,9,10,f,,WASHINGTON,t,moderate,f,f,1,4.48
4869458,https://www.airbnb.com/rooms/4869458,20331331,https://www.airbnb.com/users/show/20331331,8/20/14,within an hour,100%,100%,f,3,3,t,t,98125,47.702988,-122.3226966,t,House,Shared room,1,1,1,1,Couch,,37.00,210.00,650.00,,6.00,1,$300.00 ,1,13,t,0,7,37,312,1/4/16,13,4/3/15,12/12/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,3,1.41
5319948,https://www.airbnb.com/rooms/5319948,5091846,https://www.airbnb.com/users/show/5091846,2/15/13,N/A,N/A,N/A,t,1,1,t,t,98115,47.69829286,-122.32114,t,House,Private room,2,1,1,1,Real Bed,,65.00,,,,35.00,2,$15.00 ,3,1125,t,6,32,62,337,1/4/16,11,2/24/15,7/1/15,98,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,1,1.05
7638282,https://www.airbnb.com/rooms/7638282,13424313,https://www.airbnb.com/users/show/13424313,3/22/14,within a few hours,83%,100%,f,1,1,t,f,98115,47.6971778,-122.3117444,t,Other,Entire home/apt,2,1,1,1,Real Bed,,130.00,,,,35.00,2,$10.00 ,2,1125,t,27,33,62,337,1/4/16,17,8/4/15,12/29/15,100,10,10,10,10,9,10,f,,WASHINGTON,f,flexible,f,f,1,3.31
11411,https://www.airbnb.com/rooms/11411,35749,https://www.airbnb.com/users/show/35749,9/2/09,within a day,100%,100%,f,6,6,t,t,98115,47.69573695,-122.3131634,t,House,Private room,2,,1,1,Real Bed,,60.00,330.00,1320.00,,20.00,1,$0.00 ,2,60,t,30,60,90,365,1/4/16,47,2/13/10,8/17/15,93,10,10,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,5,0.66
723846,https://www.airbnb.com/rooms/723846,3737272,https://www.airbnb.com/users/show/3737272,10/2/12,within an hour,100%,100%,f,1,1,t,t,98115,47.69653132,-122.3172588,t,House,Entire home/apt,3,1,0,1,Real Bed,,79.00,525.00,2050.00,300.00,65.00,2,$5.00 ,1,365,t,6,27,48,323,1/4/16,43,2/1/13,12/5/15,96,10,10,10,10,9,10,f,,WASHINGTON,f,strict,f,t,1,1.21
10104370,https://www.airbnb.com/rooms/10104370,12683237,https://www.airbnb.com/users/show/12683237,3/1/14,within an hour,100%,100%,f,1,1,t,t,98115,47.6909081,-122.3104829,t,House,Entire home/apt,4,1,2,2,Real Bed,,72.00,,,,,1,$0.00 ,2,1125,t,2,2,2,5,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,moderate,f,f,1,
5041669,https://www.airbnb.com/rooms/5041669,26003146,https://www.airbnb.com/users/show/26003146,1/12/15,within a day,60%,100%,f,3,3,t,f,98115,47.69498627,-122.3061063,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,,95.00,595.00,1475.00,,65.00,1,$0.00 ,3,365,t,0,0,0,3,1/4/16,5,3/15/15,11/19/15,96,9,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,2,0.51
2197982,https://www.airbnb.com/rooms/2197982,9931335,https://www.airbnb.com/users/show/9931335,11/10/13,within an hour,100%,100%,t,1,1,t,t,98115,47.69276713,-122.3286453,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,450,80.00,500.00,1900.00,150.00,60.00,2,$10.00 ,2,1125,t,10,40,51,310,1/4/16,72,2/19/14,12/6/15,98,10,10,10,10,9,10,f,,WASHINGTON,t,moderate,f,f,1,3.15
10695,https://www.airbnb.com/rooms/10695,35749,https://www.airbnb.com/users/show/35749,9/2/09,within a day,100%,100%,f,6,6,t,t,98115,47.69720097,-122.313481,t,House,Private room,4,,1,2,Real Bed,,109.00,605.00,1980.00,,40.00,1,$0.00 ,2,60,t,30,60,90,365,1/4/16,12,6/13/10,9/6/15,95,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,5,0.18
6005222,https://www.airbnb.com/rooms/6005222,12197530,https://www.airbnb.com/users/show/12197530,2/13/14,N/A,N/A,N/A,f,2,2,t,t,98125,47.70767147,-122.3236202,f,Apartment,Shared room,3,1,1,2,Pull-out Sofa,,50.00,325.00,1200.00,,60.00,1,$15.00 ,1,1125,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
3317940,https://www.airbnb.com/rooms/3317940,14090176,https://www.airbnb.com/users/show/14090176,4/9/14,within a few hours,100%,100%,t,1,1,t,t,98105,47.67035786,-122.2904312,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85.00,655.00,2900.00,,40.00,2,$10.00 ,2,1125,t,0,3,33,305,1/4/16,45,8/19/14,11/29/15,98,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,2.68
8099917,https://www.airbnb.com/rooms/8099917,23972943,https://www.airbnb.com/users/show/23972943,11/20/14,within an hour,100%,100%,f,4,4,t,f,98115,47.67333045,-122.2909207,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,,115.00,700.00,1600.00,,100.00,2,$25.00 ,5,1125,t,0,12,19,294,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,3,
8617171,https://www.airbnb.com/rooms/8617171,15981902,https://www.airbnb.com/users/show/15981902,5/26/14,within an hour,100%,100%,f,1,1,t,f,98105,47.66640427,-122.2992341,t,House,Entire home/apt,6,1,2,3,Real Bed,,98.00,800.00,2400.00,,,1,$0.00 ,2,1125,t,15,40,65,65,1/4/16,4,11/7/15,12/12/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,2.03
4181226,https://www.airbnb.com/rooms/4181226,21691380,https://www.airbnb.com/users/show/21691380,9/23/14,N/A,N/A,N/A,f,1,1,t,t,98115,47.68150705,-122.3035162,t,House,Private room,2,1,1,1,Real Bed,,109.00,550.00,2500.00,1000.00,50.00,1,$15.00 ,1,10,t,30,60,90,365,1/4/16,1,12/18/14,12/18/14,100,8,10,,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,0.08
7074024,https://www.airbnb.com/rooms/7074024,28379912,https://www.airbnb.com/users/show/28379912,2/26/15,within a few hours,100%,100%,f,4,4,t,t,98115,47.67992804,-122.3104329,f,House,Private room,1,1,1,1,Real Bed,,28.00,167.00,588.00,95.00,25.00,1,$33.00 ,6,120,t,19,49,78,78,1/4/16,4,8/31/15,12/11/15,95,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,4,0.94
2729077,https://www.airbnb.com/rooms/2729077,2911360,https://www.airbnb.com/users/show/2911360,7/12/12,within a few hours,100%,100%,f,11,11,t,f,98105,47.66749589,-122.2954433,t,House,Private room,1,2.5,1,1,Real Bed,,39.00,250.00,900.00,100.00,50.00,1,$10.00 ,1,1125,t,2,25,54,302,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,moderate,f,f,11,
7483750,https://www.airbnb.com/rooms/7483750,38514732,https://www.airbnb.com/users/show/38514732,7/14/15,within an hour,91%,100%,f,1,1,t,t,98115,47.68058416,-122.306261,t,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,63.00,470.00,,,,2,$10.00 ,1,1125,t,16,40,70,345,1/4/16,53,7/25/15,12/31/15,94,10,9,10,10,9,9,f,,WASHINGTON,t,flexible,f,f,1,9.7
9030929,https://www.airbnb.com/rooms/9030929,10421063,https://www.airbnb.com/users/show/10421063,12/4/13,within a day,100%,100%,f,1,1,f,f,98115,47.67900039,-122.3008384,t,House,Private room,3,1,1,1,Real Bed,,35.00,226.00,,,,1,$0.00 ,1,1125,t,10,17,38,38,1/4/16,6,11/15/15,12/31/15,97,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,3.53
1764233,https://www.airbnb.com/rooms/1764233,3074414,https://www.airbnb.com/users/show/3074414,7/27/12,within a few hours,80%,100%,f,34,34,t,t,98105,47.6656915,-122.2958395,t,House,Private room,1,1,1,1,Real Bed,,42.00,320.00,1050.00,,35.00,1,$15.00 ,2,1125,t,0,28,58,333,1/4/16,12,11/26/13,9/1/15,65,8,6,8,8,9,8,f,,WASHINGTON,f,strict,f,f,34,0.47
6218849,https://www.airbnb.com/rooms/6218849,28379912,https://www.airbnb.com/users/show/28379912,2/26/15,within a few hours,100%,100%,f,4,4,t,t,98115,47.68018165,-122.3097739,f,House,Private room,2,2,1,1,Real Bed,,29.00,173.00,609.00,295.00,25.00,1,$15.00 ,6,31,t,2,32,61,61,1/4/16,3,5/31/15,12/1/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,4,0.41
4030600,https://www.airbnb.com/rooms/4030600,1092756,https://www.airbnb.com/users/show/1092756,8/31/11,within an hour,100%,100%,f,3,3,t,t,98115,47.6776772,-122.2965075,t,House,Private room,2,1,1,1,Real Bed,,70.00,375.00,,,20.00,2,$0.00 ,2,30,t,0,0,0,0,1/4/16,32,9/19/14,7/13/15,95,10,10,10,10,10,9,f,,WASHINGTON,f,strict,f,f,3,2.03
4637801,https://www.airbnb.com/rooms/4637801,14540599,https://www.airbnb.com/users/show/14540599,4/21/14,within an hour,100%,100%,f,1,1,t,t,98105,47.67232722,-122.2914512,t,House,Private room,2,1,1,1,Real Bed,,74.00,450.00,1800.00,250.00,,2,$0.00 ,2,1125,t,30,60,90,365,1/4/16,8,8/7/15,10/27/15,98,10,10,10,10,10,9,f,,WASHINGTON,t,flexible,f,f,1,1.59
